Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/11/2023;GRANOS Y CEREALES;Maíz amarillo cáscara;Sincelejo, Nuevo Mercado;1.556
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;La Unión (Nariño);1.556
1/12/2023;GRANOS Y CEREALES;Maíz amarillo cáscara;Sincelejo, Nuevo Mercado;1.556
1/03/2023;FRUTAS;Naranja común;Tunja, Complejo de Servicios del Sur;1.555
1/05/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Barranquilla, Barranquillita;1.555
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Bogotá, D.C., Corabastos;1.555
1/11/2023;VERDURAS Y HORTALIZAS;Repollo blanco;"Medellín, Plaza Minorista ""José María Villa""";1.555
1/11/2023;FRUTAS;Naranja Valencia;Medellín, Central Mayorista de Antioquia;1.555
1/12/2023;VERDURAS Y HORTALIZAS;Remolacha regional;Pamplona (Norte de Santander);1.555
1/07/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Duitama (Boyacá), Mercaplaza;1.554
1/09/2023;FRUTAS;Naranja Sweet;Pereira, La 41;1.554
1/11/2023;VERDURAS Y HORTALIZAS;Apio;Barranquilla, Barranquillita;1.554
1/12/2023;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Tibasosa (Boyacá), Coomproriente;1.554
1/12/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca;Ipiales (Nariño), Ipiales somos todos;1.554
1/12/2023;VERDURAS Y HORTALIZAS;Remolacha;Ibagué, Plaza La 21;1.554
1/12/2023;FRUTAS;Limón mandarino;La Ceja (Antioquia);1.554
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Túquerres (Nariño);1.554
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Sincelejo, Nuevo Mercado;1.553
1/07/2023;FRUTAS;Limón Tahití;Duitama (Boyacá), Mercaplaza;1.553
1/08/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Pamplona (Norte de Santander);1.553
1/11/2023;VERDURAS Y HORTALIZAS;Zanahoria;Cartago (Valle del Cauca);1.553
1/12/2023;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Tunja, Complejo de Servicios del Sur;1.553
1/02/2023;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);1.552
1/10/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Duitama (Boyacá), Mercaplaza;1.552
1/11/2023;VERDURAS Y HORTALIZAS;Zanahoria;Florencia (Caquetá);1.552
1/12/2023;FRUTAS;Tomate de árbol;Bogotá, D.C., Corabastos;1.552
1/01/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Cartagena, Bazurto;1.551
1/01/2023;FRUTAS;Mango Tommy;Chiquinquirá (Boyacá);1.551
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Pereira, Mercasa;1.551
1/05/2023;FRUTAS;Papaya tainung;"Medellín, Plaza Minorista ""José María Villa""";1.551
1/10/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cartagena, Bazurto;1.551
1/01/2023;FRUTAS;Patilla;"Medellín, Plaza Minorista ""José María Villa""";1.550
1/03/2023;FRUTAS;Banano bocadillo;Medellín, Central Mayorista de Antioquia;1.550
1/05/2023;FRUTAS;Mango manzano;Tunja, Complejo de Servicios del Sur;1.550
1/07/2023;FRUTAS;Naranja común;Socorro (Santander);1.550
1/08/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Chiquinquirá (Boyacá);1.550
1/08/2023;FRUTAS;Tomate de árbol;Marinilla (Antioquia);1.550
1/09/2023;FRUTAS;Papaya Maradol;Bucaramanga, Centroabastos;1.550
1/09/2023;FRUTAS;Papaya Paulina;Bucaramanga, Centroabastos;1.550
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón maduro;Pereira, La 41;1.550
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón verde;Pereira, La 41;1.550
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Pereira, La 41;1.550
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Pereira, La 41;1.550
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Manizales, Centro Galerías;1.550
1/10/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;La Unión (Nariño);1.550
1/11/2023;FRUTAS;Curuba;Ipiales (Nariño), Ipiales somos todos;1.550
1/12/2023;FRUTAS;Mandarina Oneco;Ibagué, Plaza La 21;1.550
1/12/2023;FRUTAS;Papaya Maradol;Neiva, Surabastos;1.550
1/03/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bucaramanga, Centroabastos;1.549
1/03/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Valledupar, Mercabastos;1.549
1/04/2023;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);1.549
1/04/2023;PROCESADOS;Vinagre;Cartagena, Bazurto;1.549
1/07/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Neiva, Surabastos;1.549
1/09/2023;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;1.549
1/12/2023;FRUTAS;Naranja Sweet;Bogotá, D.C., Corabastos;1.549
1/12/2023;FRUTAS;Naranja Valencia;Bogotá, D.C., Corabastos;1.549
1/01/2023;FRUTAS;Mango Tommy;Duitama (Boyacá), Mercaplaza;1.548
1/04/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Montería, Mercado del Sur;1.548
1/04/2023;FRUTAS;Mango manzano;Duitama (Boyacá), Mercaplaza;1.548
1/06/2023;FRUTAS;Banano Urabá;"Medellín, Plaza Minorista ""José María Villa""";1.548
1/06/2023;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Arauca (Arauca);1.548
1/07/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Villavicencio, CAV;1.548
1/08/2023;FRUTAS;Papaya Maradol;Socorro (Santander);1.548
1/09/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Rionegro (Antioquia);1.548
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico verde;Sonsón (Antioquia);1.548
1/11/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico verde;Medellín, Central Mayorista de Antioquia;1.548
1/12/2023;VERDURAS Y HORTALIZAS;Berenjena;Montería, Mercado del Sur;1.548
1/02/2023;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Florencia (Caquetá);1.547
1/04/2023;FRUTAS;Guayaba pera;Pasto, El Potrerillo;1.547
1/04/2023;FRUTAS;Patilla;Bogotá, D.C., Corabastos;1.547
1/06/2023;VERDURAS Y HORTALIZAS;Apio;Cúcuta, Cenabastos;1.547
1/07/2023;FRUTAS;Banano bocadillo;Medellín, Central Mayorista de Antioquia;1.547
1/07/2023;FRUTAS;Banano criollo;Popayán, Plaza de mercado del barrio Bolívar;1.547
1/08/2023;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos;1.547
1/09/2023;VERDURAS Y HORTALIZAS;Zanahoria;Bucaramanga, Centroabastos;1.547
1/11/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca;Tunja, Complejo de Servicios del Sur;1.547
1/01/2023;FRUTAS;Naranja Sweet;Cali, Santa Elena;1.546
1/01/2023;FRUTAS;Papaya Maradol;Tunja, Complejo de Servicios del Sur;1.546
1/01/2023;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Ipiales (Nariño), Centro de acopio;1.546
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Pasto, El Potrerillo;1.546
1/07/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Santa Marta (Magdalena);1.546
1/07/2023;FRUTAS;Limón común;Villavicencio, CAV;1.546
1/08/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Granabastos;1.546
1/08/2023;VERDURAS Y HORTALIZAS;Pimentón;Pasto, El Potrerillo;1.546
1/09/2023;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos;1.546
1/09/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartago (Valle del Cauca);1.546
1/09/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Cúcuta, Cenabastos;1.546
1/09/2023;VERDURAS Y HORTALIZAS;Zanahoria;Armenia, Mercar;1.546
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Arauca (Arauca);1.546
1/12/2023;VERDURAS Y HORTALIZAS;Acelga;Armenia, Mercar;1.546
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Neiva, Surabastos;1.546
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Medellín, Central Mayorista de Antioquia;1.546
1/02/2023;FRUTAS;Piña perolera;Bogotá, D.C., Corabastos;1.545
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Villavicencio, CAV;1.545
1/06/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Valledupar, Mercabastos;1.545
1/08/2023;VERDURAS Y HORTALIZAS;Ahuyama;Cúcuta, Cenabastos;1.545
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Bucaramanga, Centroabastos;1.545
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Pasto, El Potrerillo;1.545
1/11/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Tuluá (Valle del Cauca);1.545
1/02/2023;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);1.544
1/04/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca;Bogotá, D.C., Corabastos;1.544
1/07/2023;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pamplona (Norte de Santander);1.544
1/07/2023;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Montería, Mercado del Sur;1.544
1/07/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Tunja, Complejo de Servicios del Sur;1.544
1/08/2023;VERDURAS Y HORTALIZAS;Pimentón;Manizales, Centro Galerías;1.544
1/08/2023;FRUTAS;Limón común;Cartagena, Bazurto;1.544
1/10/2023;VERDURAS Y HORTALIZAS;Remolacha;La Ceja (Antioquia);1.544
1/01/2023;FRUTAS;Papaya tainung;Sincelejo, Nuevo Mercado;1.543
1/02/2023;FRUTAS;Banano criollo;Cali, Cavasa;1.543
1/04/2023;FRUTAS;Mango Yulima;Pereira, Mercasa;1.543
1/05/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pasto, El Potrerillo;1.543
1/06/2023;VERDURAS Y HORTALIZAS;Coles;Medellín, Central Mayorista de Antioquia;1.543
1/08/2023;FRUTAS;Papaya Maradol;San Gil (Santander);1.543
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Bogotá, D.C., Corabastos;1.543
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Armenia, Mercar;1.543
1/11/2023;FRUTAS;Naranja Valencia;"Medellín, Plaza Minorista ""José María Villa""";1.543
1/12/2023;FRUTAS;Patilla;San Gil (Santander);1.543
1/01/2023;FRUTAS;Banano bocadillo;Tibasosa (Boyacá), Coomproriente;1.542
1/02/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Bogotá, D.C., Corabastos;1.542
1/05/2023;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 roja;Bogotá, D.C., Corabastos;1.542
1/08/2023;VERDURAS Y HORTALIZAS;Zanahoria;Cartago (Valle del Cauca);1.542
1/09/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Pereira, La 41;1.542
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Pasto, El Potrerillo;1.542
1/11/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Pereira, Mercasa;1.542
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Manizales, Centro Galerías;1.542
1/03/2023;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;La Unión (Nariño);1.541
1/05/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Bucaramanga, Centroabastos;1.541
1/07/2023;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);1.541
1/10/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Cúcuta, Cenabastos;1.541
1/11/2023;VERDURAS Y HORTALIZAS;Zanahoria;Santa Marta (Magdalena);1.541
1/12/2023;VERDURAS Y HORTALIZAS;Apio;Cartagena, Bazurto;1.541
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Barranquilla, Barranquillita;1.541
1/01/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Chiquinquirá (Boyacá);1.540
1/01/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Rionegro (Antioquia);1.540
1/02/2023;FRUTAS;Naranja Valencia;Bucaramanga, Mercados del centro;1.540
1/05/2023;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Villavicencio, CAV;1.540
1/06/2023;FRUTAS;Banano criollo;Cali, Santa Elena;1.540
1/08/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cúcuta, Cenabastos;1.540
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Papa capira;El Carmen de Viboral (Antioquia);1.540
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Rionegro (Antioquia);1.540
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Palmira (Valle del Cauca);1.540
1/10/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Sincelejo, Nuevo Mercado;1.540
1/12/2023;FRUTAS;Naranja Valencia;La Ceja (Antioquia);1.540
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Tuluá (Valle del Cauca);1.539
1/10/2023;VERDURAS Y HORTALIZAS;Repollo blanco;La Ceja (Antioquia);1.539
1/11/2023;VERDURAS Y HORTALIZAS;Repollo morado;Pamplona (Norte de Santander);1.539
1/01/2023;FRUTAS;Naranja Sweet;Cali, Cavasa;1.538
1/04/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca;Chiquinquirá (Boyacá);1.538
1/08/2023;VERDURAS Y HORTALIZAS;Zanahoria;Yopal (Casanare);1.538
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Papa capira;San Vicente (Antioquia);1.538
1/11/2023;TUBERCULOS, RAICES Y PLATANOS;Papa Morasurco;Pasto, El Potrerillo;1.538
1/12/2023;VERDURAS Y HORTALIZAS;Ahuyama;San Gil (Santander);1.538
1/12/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Tuluá (Valle del Cauca);1.538
1/12/2023;FRUTAS;Papaya Maradol;Cali, Santa Elena;1.538
1/02/2023;FRUTAS;Piña perolera;Montería, Mercado del Sur;1.537
1/05/2023;FRUTAS;Patilla;Montería, Mercado del Sur;1.537
1/07/2023;VERDURAS Y HORTALIZAS;Zanahoria;Chiquinquirá (Boyacá);1.537
1/07/2023;FRUTAS;Naranja Valencia;Bucaramanga, Mercados del centro;1.537
1/09/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ipiales (Nariño), Ipiales somos todos;1.537
1/09/2023;FRUTAS;Naranja Valencia;La Ceja (Antioquia);1.537
1/10/2023;FRUTAS;Limón mandarino;Pereira, La 41;1.537
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Manizales, Centro Galerías;1.536
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 negra;Manizales, Centro Galerías;1.536
1/07/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Medellín, Central Mayorista de Antioquia;1.536
1/07/2023;FRUTAS;Banano criollo;Cali, Santa Elena;1.536
1/08/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Tunja, Complejo de Servicios del Sur;1.536
1/08/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Bucaramanga, Centroabastos;1.536
1/08/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cartagena, Bazurto;1.536
1/08/2023;FRUTAS;Gulupa;Peñol (Antioquia);1.536
1/08/2023;FRUTAS;Limón mandarino;Armenia, Retiro;1.536
1/10/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Pamplona (Norte de Santander);1.536
1/11/2023;FRUTAS;Patilla baby;Cali, Cavasa;1.536
1/11/2023;FRUTAS;Tomate de árbol;Manizales, Centro Galerías;1.536
1/01/2023;FRUTAS;Papaya Paulina;Villavicencio, CAV;1.535
1/02/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Rionegro (Antioquia);1.535
1/03/2023;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);1.535
1/04/2023;FRUTAS;Gulupa;Sonsón (Antioquia);1.535
1/05/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Cúcuta, Cenabastos;1.535
1/07/2023;VERDURAS Y HORTALIZAS;Remolacha;San Gil (Santander);1.535
1/08/2023;FRUTAS;Naranja común;Tunja, Complejo de Servicios del Sur;1.535
1/10/2023;VERDURAS Y HORTALIZAS;Zanahoria;Bucaramanga, Centroabastos;1.535
1/11/2023;VERDURAS Y HORTALIZAS;Remolacha;"Medellín, Plaza Minorista ""José María Villa""";1.535
1/12/2023;FRUTAS;Patilla;Armenia, Mercar;1.535
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Valledupar, Mercado Nuevo;1.535
1/11/2023;FRUTAS;Banano criollo;Pereira, La 41;1.534
1/11/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Rionegro (Antioquia);1.534
1/12/2023;FRUTAS;Mango Tommy;Tunja, Complejo de Servicios del Sur;1.534
1/04/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cúcuta, Cenabastos;1.533
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha blanca;Ipiales (Nariño), Ipiales somos todos;1.533
1/06/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Neiva, Surabastos;1.533
1/06/2023;FRUTAS;Curuba;Neiva, Surabastos;1.533
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Papa capira;El Santuario (Antioquia);1.533
1/09/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Rionegro (Antioquia);1.533
1/10/2023;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Florencia (Caquetá);1.533
1/10/2023;FRUTAS;Banano criollo;Tuluá (Valle del Cauca);1.533
1/10/2023;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Tunja, Complejo de Servicios del Sur;1.533
1/11/2023;FRUTAS;Tomate de árbol;Medellín, Central Mayorista de Antioquia;1.533
1/12/2023;FRUTAS;Banano criollo;Cartago (Valle del Cauca);1.533
1/12/2023;FRUTAS;Limón Tahití;Socorro (Santander);1.533
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 roja;Bogotá, D.C., Corabastos;1.533
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Duitama (Boyacá), Mercaplaza;1.533
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;"Medellín, Plaza Minorista ""José María Villa""";1.533
1/03/2023;PROCESADOS;Vinagre;Cartagena, Bazurto;1.532
1/04/2023;FRUTAS;Banano criollo;Popayán, Plaza de mercado del barrio Bolívar;1.532
1/06/2023;FRUTAS;Limón común;Medellín, Central Mayorista de Antioquia;1.532
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Tuluá (Valle del Cauca);1.532
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Cartago (Valle del Cauca);1.532
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Tibasosa (Boyacá), Coomproriente;1.532
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Valledupar, Mercabastos;1.532
1/01/2023;FRUTAS;Banano criollo;Cali, Cavasa;1.531
1/01/2023;FRUTAS;Mango Tommy;Tunja, Complejo de Servicios del Sur;1.531
1/02/2023;VERDURAS Y HORTALIZAS;Ahuyama;Pereira, Mercasa;1.531
1/02/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Santa Elena;1.531
1/05/2023;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1.531
1/07/2023;FRUTAS;Guayaba pera;Pasto, El Potrerillo;1.531
1/12/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Montería, Mercado del Sur;1.531
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Popayán, Plaza de mercado del barrio Bolívar;1.530
1/06/2023;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;San Gil (Santander);1.530
1/07/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Villavicencio, CAV;1.530
1/09/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Tibasosa (Boyacá), Coomproriente;1.530
1/09/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Sonsón (Antioquia);1.530
1/09/2023;FRUTAS;Naranja común;Cartagena, Bazurto;1.530
1/09/2023;PROCESADOS;Vinagre;Santa Marta (Magdalena);1.530
1/10/2023;FRUTAS;Limón mandarino;Ibagué, Plaza La 21;1.530
1/10/2023;PROCESADOS;Vinagre;Santa Marta (Magdalena);1.530
1/12/2023;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1.530
1/05/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Rionegro (Antioquia);1.529
1/05/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Tuluá (Valle del Cauca);1.529
1/08/2023;VERDURAS Y HORTALIZAS;Repollo blanco bogotano;Pereira, Mercasa;1.529
1/09/2023;FRUTAS;Tomate de árbol;La Unión (Antioquia);1.529
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 negra;Neiva, Surabastos;1.529
1/12/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Medellín, Central Mayorista de Antioquia;1.529
1/12/2023;FRUTAS;Banano criollo;Pereira, Mercasa;1.529
1/02/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Túquerres (Nariño);1.528
1/02/2023;PROCESADOS;Vinagre;Cartagena, Bazurto;1.528
1/07/2023;FRUTAS;Curuba;Pamplona (Norte de Santander);1.528
1/07/2023;FRUTAS;Naranja común;Duitama (Boyacá), Mercaplaza;1.528
1/07/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Barranquilla, Granabastos;1.528
1/12/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Pasto, El Potrerillo;1.528
1/12/2023;FRUTAS;Guayaba pera;Pasto, El Potrerillo;1.528
1/06/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ibagué, Plaza La 21;1.527
1/07/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Barranquilla, Barranquillita;1.527
1/11/2023;FRUTAS;Banano criollo;Pereira, Mercasa;1.527
1/11/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Manizales, Centro Galerías;1.527
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Duitama (Boyacá), Mercaplaza;1.527
1/02/2023;FRUTAS;Banano bocadillo;Medellín, Central Mayorista de Antioquia;1.526
1/04/2023;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Villavicencio, CAV;1.526
1/04/2023;VERDURAS Y HORTALIZAS;Coles;Medellín, Central Mayorista de Antioquia;1.526
1/04/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Santa Elena;1.526
1/05/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bucaramanga, Centroabastos;1.526
1/05/2023;TUBERCULOS, RAICES Y PLATANOS;Papa única;Cúcuta, Cenabastos;1.526
1/08/2023;FRUTAS;Naranja Sweet;Cartago (Valle del Cauca);1.526
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Cali, Cavasa;1.526
1/09/2023;VERDURAS Y HORTALIZAS;Repollo morado;Medellín, Central Mayorista de Antioquia;1.526
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Armenia, Retiro;1.526
1/10/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Neiva, Surabastos;1.526
1/11/2023;VERDURAS Y HORTALIZAS;Calabaza;Villavicencio, CAV;1.526
1/11/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, Mercasa;1.526
1/05/2023;FRUTAS;Banano criollo;Santa Marta (Magdalena);1.525
1/05/2023;FRUTAS;Papaya Maradol;Tuluá (Valle del Cauca);1.525
1/07/2023;FRUTAS;Limón Tahití;Armenia, Mercar;1.525
1/10/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Socorro (Santander);1.525
1/12/2023;FRUTAS;Limón mandarino;Armenia, Retiro;1.525
1/01/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Cavasa;1.524
1/01/2023;FRUTAS;Naranja Valencia;Tunja, Complejo de Servicios del Sur;1.524
1/01/2023;FRUTAS;Patilla;Cali, Santa Elena;1.524
1/05/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Montería, Mercado del Sur;1.524
1/05/2023;FRUTAS;Mango Yulima;Tunja, Complejo de Servicios del Sur;1.524
1/07/2023;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Pereira, Mercasa;1.524
1/09/2023;FRUTAS;Tomate de árbol;El Santuario (Antioquia);1.524
1/02/2023;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Vicente (Antioquia);1.523
1/02/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Palmira (Valle del Cauca);1.523
1/06/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Popayán, Plaza de mercado del barrio Bolívar;1.523
1/07/2023;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Villavicencio, CAV;1.523
1/11/2023;VERDURAS Y HORTALIZAS;Apio;Barranquilla, Granabastos;1.523
1/11/2023;VERDURAS Y HORTALIZAS;Zanahoria;Arauca (Arauca);1.523
1/12/2023;FRUTAS;Banano bocadillo;Medellín, Central Mayorista de Antioquia;1.523
1/01/2023;FRUTAS;Papaya tainung;Villavicencio, CAV;1.522
1/01/2023;FRUTAS;Patilla;Sincelejo, Nuevo Mercado;1.522
1/07/2023;FRUTAS;Papaya Maradol;Armenia, Mercar;1.522
1/07/2023;FRUTAS;Pera nacional;Tunja, Complejo de Servicios del Sur;1.522
1/08/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Tuluá (Valle del Cauca);1.522
1/08/2023;FRUTAS;Banano criollo;Popayán, Plaza de mercado del barrio Bolívar;1.522
1/12/2023;VERDURAS Y HORTALIZAS;Ahuyama;Ibagué, Plaza La 21;1.522
1/01/2023;VERDURAS Y HORTALIZAS;Apio;Duitama (Boyacá), Mercaplaza;1.521
1/01/2023;FRUTAS;Piña perolera;Duitama (Boyacá), Mercaplaza;1.521
1/05/2023;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV;1.521
1/06/2023;PROCESADOS;Vinagre;Cartagena, Bazurto;1.521
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Papa rubí;Santa Marta (Magdalena);1.521
1/01/2023;PROCESADOS;Sal yodada;Pereira, Mercasa;1.520
1/02/2023;FRUTAS;Curuba;Tunja, Complejo de Servicios del Sur;1.520
1/02/2023;PROCESADOS;Sal yodada;Pereira, Mercasa;1.520
